world_x	world_y	world_z	part_id	tag_high	ground
-1268.588	0.000	-7839.441	4	47269	0.000
-471.588	0.000	-7534.441	5	47269	0.000
-2287.588	0.000	-7807.441	6	47269	0.000
-2299.822	0.000	-7269.725	0	30886	0.000
-2114.600	0.000	-7119.565	1	30886	0.000
-2001.107	0.000	-7029.983	2	30886	0.000
-1686.247	0.000	-6782.223	3	30886	0.000
-1339.718	0.000	-6508.673	4	30886	0.000
-993.478	0.000	-6232.754	5	30886	0.000
-833.302	0.000	-6108.381	6	30886	0.000
-418.831	0.000	-6325.797	7	30886	0.000
-236.402	0.000	-6187.284	8	30886	0.000
-1028.188	0.000	-6770.401	0	30888	0.000
-4688.754	0.000	-7257.575	1	30888	0.000
-1066.089	0.000	-6799.371	2	30888	0.000
-3400.388	-0.000	-8188.721	1	14505	0.000
-3797.197	-3.703	-8188.015	6	14505	0.000
-2900.032	-0.000	-8189.238	7	14505	0.000
5889.783	-0.000	-3882.229	4	14346	0.000
5479.674	-1.938	-3882.756	10	14346	0.000
7580.916	-2.788	-7625.822	11	14346	0.000
7368.081	-0.766	-7769.287	12	14346	0.000
6470.823	-6.930	-8102.015	13	14346	0.000
6400.067	-1.178	-3882.598	14	14346	0.000
6912.000	-0.000	-7944.211	15	14346	0.000
6719.466	-7.216	-3881.512	16	14346	0.000
8002.936	0.000	-6091.690	2	47115	0.000
2679.525	0.000	-2344.762	3	47115	0.000
2665.252	0.000	-2598.028	5	47115	0.000
2945.815	0.000	-3819.913	6	47115	0.000
5231.915	0.000	-1082.028	7	47115	0.000
2078.915	0.000	-2314.028	8	47115	0.000
5319.418	0.000	-70.537	9	47115	0.000
2418.678	0.000	-5200.458	13	47115	0.000
2416.678	0.000	-5577.458	14	47115	0.000
5144.341	0.000	-3803.803	15	47115	0.000
4185.010	0.000	-301.083	16	47115	0.000
3457.388	0.000	-44.125	17	47115	0.000
2941.755	0.000	-1085.522	20	47115	0.000
2941.755	0.000	-1794.313	21	47115	0.000
4627.456	0.000	-4480.689	22	47115	0.000
6140.303	0.000	-5161.619	30	47115	0.000
7662.858	0.000	-6108.335	31	47115	0.000
7717.562	0.000	-6579.329	32	47115	0.000
6947.092	0.000	-2940.061	33	47115	0.000
6718.973	0.000	-5065.329	34	47115	0.000
7026.522	0.000	-1353.039	35	47115	0.000
3442.402	0.000	-6603.976	40	47115	0.000
4071.312	0.000	-6984.893	41	47115	0.000
4137.070	0.000	-7623.869	42	47115	0.000
3138.130	0.000	-7623.788	43	47115	0.000
5097.083	0.000	-6602.747	44	47115	0.000
8002.936	0.000	-4043.690	71	47115	0.000
8151.813	0.000	-22.574	72	47115	0.000
1769.678	0.000	-7999.458	122	47115	0.000
5865.678	0.000	-7999.458	123	47115	0.000
3817.678	0.000	-7999.458	124	47115	0.000
2492.495	0.000	-1530.496	1	47116	0.000
1847.349	0.000	-2459.996	3	47116	0.000
2668.846	0.000	-3629.895	4	47116	0.000
5413.349	0.000	-4628.996	5	47116	0.000
4568.476	0.000	-243.519	6	47116	0.000
7730.302	0.000	-4352.996	9	47116	0.000
2179.349	0.000	-3840.996	10	47116	0.000
2194.112	0.000	-5531.427	11	47116	0.000
5145.184	0.000	-2581.768	12	47116	0.000
5147.190	0.000	-2183.460	13	47116	0.000
4800.222	0.000	-1020.796	14	47116	0.000
2937.537	0.000	-922.331	15	47116	0.000
4627.738	0.000	-4061.707	16	47116	0.000
5661.299	0.000	-5837.621	23	47116	0.000
7719.395	0.000	-6174.813	24	47116	0.000
7837.331	0.000	-7112.832	25	47116	0.000
6835.032	0.000	-4685.559	26	47116	0.000
7283.264	0.000	-5947.681	27	47116	0.000
7641.315	0.000	-403.106	29	47116	0.000
3110.480	0.000	-5832.222	35	47116	0.000
2106.848	0.000	-7557.654	58	47116	0.000
7727.732	0.000	-7439.256	69	47116	0.000
7730.302	0.000	-2304.996	70	47116	0.000
7984.112	0.000	-962.427	71	47116	0.000
7773.583	0.000	-978.427	72	47116	0.000
1099.112	0.000	-8001.427	140	47116	0.000
5195.112	0.000	-8001.427	141	47116	0.000
3147.112	0.000	-8001.427	142	47116	0.000
7876.105	0.000	-5225.831	2	47117	0.000
7876.105	0.000	-3177.831	16	47117	0.000
3677.699	0.000	-2749.388	0	14350	0.000
3511.380	0.000	-2909.143	2	14350	0.000
4374.693	0.000	-2750.808	0	14351	0.000
3986.848	0.000	-1499.398	1	14351	0.000
3126.887	0.000	-2198.972	3	14351	0.000
4046.660	0.000	-2892.972	4	14351	0.000
3305.610	0.000	-2595.776	5	14351	0.000
3635.131	0.000	-1748.428	6	14351	0.000
7167.472	0.000	-3943.531	7	14351	0.000
3640.773	0.000	-2843.515	0	14352	0.000
3811.802	0.000	-2257.833	1	14352	0.000
3657.013	0.000	-2981.600	0	14353	0.000
3649.532	0.000	-1832.600	1	14353	0.000
3492.260	0.000	-2755.252	3	14353	0.000
4039.753	0.000	-1833.564	0	14354	0.000
3932.886	0.000	-2762.928	1	14354	0.000
3373.092	0.000	-2815.633	3	14354	0.000
5255.060	0.000	-329.729	4	14354	0.000
7259.122	0.000	-3954.647	6	14354	0.000
2782.000	0.000	-4546.432	1	30739	0.000
3053.000	0.000	-919.000	2	30739	0.000
7355.867	0.000	-4141.816	12	30739	0.000
7132.222	0.000	-4691.235	13	30739	0.000
3127.789	0.000	-6482.385	14	30739	0.000
3121.147	0.000	-5560.458	16	30739	0.000
3321.413	0.000	-3322.328	2	14356	0.000
4676.124	0.000	-2752.505	3	14356	0.000
3320.720	0.000	-1347.237	4	14356	0.000
4052.239	0.000	-6696.893	5	14356	0.000
5025.732	0.000	-232.592	7	14356	0.000
7215.875	0.000	-3592.809	8	14356	0.000
3048.953	0.000	-3318.046	1	30741	0.000
2916.585	0.000	-1868.647	2	30741	0.000
3739.000	0.000	-130.000	3	30741	0.000
4903.189	0.000	-240.520	4	30741	0.000
6897.739	0.000	-3793.305	9	30741	0.000
7246.857	0.000	-4811.136	10	30741	0.000
4137.674	0.000	-6093.345	11	30741	0.000
4419.757	0.000	-6679.575	12	30741	0.000
5063.777	0.000	-4394.893	0	30742	0.000
3517.000	0.000	-3813.000	1	30742	0.000
2771.224	0.000	-1569.000	2	30742	0.000
5156.885	0.000	-1189.208	3	30742	0.000
4160.171	0.000	-5307.153	14	30742	0.000
4900.167	0.000	-6614.421	15	30742	0.000
4313.547	0.000	-5591.776	16	30742	0.000
7725.388	0.000	-6888.235	18	30742	0.000
3324.772	0.000	-856.340	0	30743	0.000
3199.718	0.000	-4151.964	1	30743	0.000
4531.609	0.000	-1017.019	3	30743	0.000
4653.381	0.000	-1773.456	4	30743	0.000
4139.297	0.000	-6287.896	5	30743	0.000
7305.216	0.000	-3567.814	7	30743	0.000
4153.001	0.000	-4664.658	11	30743	0.000
2795.645	0.000	-1082.000	0	30744	0.000
4207.515	0.000	-1335.041	1	30744	0.000
3342.673	0.000	-363.131	3	30744	0.000
5036.170	0.000	-3915.928	6	30744	0.000
7628.694	0.000	-881.711	7	30744	0.000
7736.258	0.000	-5989.907	8	30744	0.000
4180.723	0.000	-6812.484	9	30744	0.000
3027.874	0.000	-5074.093	10	30744	0.000
2648.231	0.000	-3083.848	0	30745	0.000
4946.794	0.000	-2257.532	1	30745	0.000
2926.000	0.000	-391.000	2	30745	0.000
3323.009	0.000	-692.569	4	30745	0.000
3638.891	0.000	-930.997	5	30745	0.000
2658.068	0.000	-3807.569	1	30746	0.000
3121.967	0.000	-4882.754	2	30746	0.000
2464.232	0.000	-2501.866	3	30746	0.000
4634.380	0.000	-3798.266	4	30746	0.000
3953.513	0.000	-3165.010	5	30746	0.000
4073.791	0.000	-770.940	12	30746	0.000
4072.337	0.000	-316.569	15	30746	0.000
3826.361	0.000	-3802.084	20	30746	0.000
6803.050	0.000	-3385.208	22	30746	0.000
7331.021	0.000	-4682.594	23	30746	0.000
3032.095	0.000	-5443.959	24	30746	0.000
4450.873	0.000	-6587.712	25	30746	0.000
5075.824	0.000	-5679.580	26	30746	0.000
3978.549	0.000	-5555.827	27	30746	0.000
3015.618	0.000	-6397.154	28	30746	0.000
2875.328	0.000	-6707.539	29	30746	0.000
4274.227	0.000	-3246.266	0	14363	0.000
3644.626	0.000	-2177.611	1	14364	0.000
3643.633	0.000	-2010.000	0	14365	0.000
3504.128	0.000	-2501.475	1	14365	0.000
3943.647	0.000	-2264.562	1	14366	0.000
3496.272	0.000	-2094.558	2	14366	0.000
3341.000	0.000	-2257.150	1	14367	0.000
3801.250	0.000	-2003.000	2	14367	0.000
4014.966	0.000	-2420.580	1	14368	0.000
4255.000	0.000	-2993.000	2	14368	0.000
3319.247	0.000	-2416.402	0	14369	0.000
4147.967	0.000	-2757.000	1	14369	0.000
3947.185	0.000	-1680.250	2	14369	0.000
3811.000	0.000	-1828.000	0	14370	0.000
3358.373	0.000	-2675.513	1	14370	0.000
4160.741	0.000	-2344.000	0	14371	0.000
3196.466	0.000	-2506.533	1	14371	0.000
3788.470	0.000	-2106.014	3	14371	0.000
6207.608	0.000	-7411.351	6	30758	0.000
7256.981	0.000	-867.714	7	30758	0.000
4706.846	0.000	-946.514	8	47147	0.000
4610.522	0.000	-3468.268	9	47147	0.000
6837.693	0.000	-6071.366	17	47147	0.000
7655.619	0.000	-5315.213	18	47147	0.000
7087.855	0.000	-5881.448	19	47147	0.000
7541.812	0.000	-5879.000	20	47147	0.000
5582.064	0.000	-5999.034	21	47147	0.000
7198.663	0.000	-2271.073	22	47147	0.000
7616.416	0.000	-311.129	24	47147	0.000
3042.894	0.000	-6785.502	32	47147	0.000
4327.221	0.000	-7638.920	33	47147	0.000
4078.371	0.000	-5998.935	34	47147	0.000
2565.000	0.000	-8158.000	127	47147	0.000
517.000	0.000	-8158.000	128	47147	0.000
4613.000	0.000	-8158.000	129	47147	0.000
2025.000	0.000	-7838.000	130	47147	0.000
1181.975	0.000	-7998.000	131	47147	0.000
6121.000	0.000	-7838.000	132	47147	0.000
5277.975	0.000	-7998.000	133	47147	0.000
4073.000	0.000	-7838.000	134	47147	0.000
3229.975	0.000	-7998.000	135	47147	0.000
8071.000	0.000	-4435.000	1	47148	0.000
2439.000	0.000	-3923.000	13	47148	0.000
5159.752	0.000	-1622.293	14	47148	0.000
4650.333	0.000	-950.637	15	47148	0.000
2951.527	0.000	-1172.336	16	47148	0.000
6305.087	0.000	-7671.893	22	47148	0.000
6566.459	0.000	-4682.049	23	47148	0.000
7064.994	0.000	-2813.028	24	47148	0.000
7400.299	0.000	-8153.697	25	47148	0.000
5159.632	0.000	-6061.274	26	47148	0.000
5424.038	0.000	-6610.640	27	47148	0.000
3128.061	0.000	-6979.291	40	47148	0.000
4137.979	0.000	-7318.351	41	47148	0.000
4800.284	0.000	-5592.552	42	47148	0.000
7730.977	0.000	-7546.539	54	47148	0.000
8071.000	0.000	-2387.000	55	47148	0.000
5140.762	0.000	-2494.943	7	47149	0.000
5138.158	0.000	-2274.924	8	47149	0.000
4538.427	0.000	-4563.806	12	47149	0.000
5981.634	0.000	-4241.296	18	47149	0.000
7160.660	0.000	-5944.355	19	47149	0.000
7300.566	0.000	-5880.071	20	47149	0.000
6855.391	0.000	-5936.900	21	47149	0.000
6697.363	0.000	-5289.741	22	47149	0.000
7630.188	0.000	-4671.793	23	47149	0.000
4144.356	0.000	-7477.988	30	47149	0.000
4681.141	0.000	-7640.772	31	47149	0.000
4924.150	0.000	-6671.159	32	47149	0.000
4762.978	0.000	-6622.053	33	47149	0.000
8152.428	0.000	-654.823	69	47149	0.000
8002.585	0.000	-5149.768	0	47150	0.000
2759.237	0.000	-407.569	6	47150	0.000
2415.000	0.000	-4647.000	9	47150	0.000
4562.563	0.000	-712.600	11	47150	0.000
4926.391	0.000	-1016.122	12	47150	0.000
4282.321	0.000	-300.143	13	47150	0.000
4615.650	0.000	-3650.613	14	47150	0.000
5649.261	0.000	-5706.069	22	47150	0.000
7657.873	0.000	-6862.622	23	47150	0.000
7032.785	0.000	-4778.145	24	47150	0.000
7717.991	0.000	-6451.598	25	47150	0.000
7436.647	0.000	-1050.175	26	47150	0.000
7431.297	0.000	-1426.661	27	47150	0.000
3359.964	0.000	-5586.955	31	47150	0.000
4449.111	0.000	-5591.069	32	47150	0.000
7924.000	0.000	-8150.000	51	47150	0.000
8002.585	0.000	-3101.768	52	47150	0.000
3783.248	0.000	-3081.992	0	14385	0.000
4020.562	0.000	-1935.416	2	14385	0.000
3949.000	0.000	-3396.000	1	30770	0.000
3190.084	0.000	-1170.668	2	30770	0.000
3120.374	0.000	-5685.560	6	30770	0.000
5289.000	0.000	-3003.000	0	30771	0.000
3183.000	0.000	-1326.062	1	30771	0.000
4662.735	0.000	-1509.800	2	30771	0.000
4658.014	0.000	-1014.067	0	47156	0.000
2517.195	0.000	-4538.694	11	47156	0.000
4520.535	0.000	-4459.637	12	47156	0.000
4006.535	0.000	-3795.637	13	47156	0.000
5252.535	0.000	-2233.637	14	47156	0.000
2653.777	0.000	-2124.272	15	47156	0.000
7879.292	0.000	-4749.873	19	47156	0.000
2194.535	0.000	-4244.637	26	47156	0.000
4069.763	0.000	-234.209	28	47156	0.000
6648.879	0.000	-4647.214	33	47156	0.000
7305.932	0.000	-4322.365	34	47156	0.000
7652.777	0.000	-3966.500	35	47156	0.000
7633.719	0.000	-8136.485	36	47156	0.000
6781.834	0.000	-2704.180	37	47156	0.000
7460.947	0.000	-820.625	38	47156	0.000
3686.018	0.000	-7634.567	42	47156	0.000
2906.000	0.000	-3076.000	0	30773	0.000
2635.237	0.000	-2032.569	2	30773	0.000
2067.237	0.000	-1671.569	3	30773	0.000
4184.237	0.000	-4315.062	4	30773	0.000
2795.237	0.000	-1467.569	5	30773	0.000
2803.470	0.000	-545.850	6	30773	0.000
3483.528	0.000	-1429.810	8	30773	0.000
2425.000	0.000	-4230.000	9	30773	0.000
5283.147	0.000	-697.788	10	30773	0.000
3028.262	0.000	-4783.385	12	30773	0.000
4361.881	0.000	-1501.388	0	30774	0.000
3079.041	0.000	-1863.637	2	30774	0.000
5233.237	0.000	-1926.569	3	30774	0.000
7354.115	0.000	-3980.049	9	30774	0.000
7193.565	0.000	-4355.085	10	30774	0.000
4078.274	0.000	-6492.580	11	30774	0.000
5039.937	0.000	-4151.448	1	30775	0.000
4659.619	0.000	-1619.659	2	30775	0.000
3063.104	0.000	-549.866	3	30775	0.000
5120.405	0.000	-938.960	4	30775	0.000
7475.945	0.000	-3973.479	6	30775	0.000
5461.124	0.000	-5357.145	7	30775	0.000
7730.812	0.000	-7092.004	8	30775	0.000
3059.000	0.000	-2422.000	1	14392	0.000
5038.797	0.000	-3800.992	2	14392	0.000
3502.901	0.000	-1923.470	3	14392	0.000
3627.037	0.000	-318.236	4	14392	0.000
3636.204	0.000	-1588.245	6	14392	0.000
6549.834	0.000	-3813.064	7	14392	0.000
7045.048	0.000	-3802.119	9	14392	0.000
5660.724	0.000	-6499.026	2	30778	0.000
7043.133	0.000	-1949.298	4	30778	0.000
6567.190	0.000	-4489.624	5	30778	0.000
6023.256	0.000	-7447.013	4	30779	0.000
5756.428	0.000	-6765.244	3	14396	0.000
7445.189	0.000	-430.368	5	30781	0.000
2126.000	0.000	-1357.000	0	30782	0.000
2101.000	0.000	-1104.000	1	30782	0.000
443.000	0.000	-6495.000	2	30782	0.000
7459.000	0.000	-345.000	4	30782	0.000
6043.931	0.000	-7168.861	5	30782	0.000
1529.000	0.000	-5868.000	0	30783	0.000
1865.000	0.000	-725.000	1	30783	0.000
7328.195	0.000	-723.866	4	30783	0.000
1718.305	0.000	-1975.600	0	30784	0.000
1744.000	0.000	-1837.179	1	30784	0.000
1768.000	0.000	-1677.263	2	30784	0.000
68.000	0.000	-7422.000	0	30785	0.000
1022.000	0.000	-6756.000	1	30785	0.000
868.000	0.000	-6756.000	2	30785	0.000
1045.000	0.000	-5927.000	3	30785	0.000
1367.000	0.000	-5686.000	4	30785	0.000
1517.000	0.000	-5544.000	5	30785	0.000
6577.611	0.000	-5211.708	8	30785	0.000
5134.899	0.000	-3334.909	1	47170	0.000
5966.299	0.000	-3947.218	3	47170	0.000
1375.755	0.000	-8001.544	78	47170	0.000
5471.755	0.000	-8001.544	79	47170	0.000
3423.755	0.000	-8001.544	80	47170	0.000
5525.718	0.000	-4384.820	3	47171	0.000
7998.244	0.000	-5423.570	6	47171	0.000
7728.312	0.000	-7592.015	33	47171	0.000
7998.244	0.000	-3375.570	34	47171	0.000
2729.061	0.000	-7992.742	67	47172	0.000
2292.644	0.000	-7994.251	68	47172	0.000
681.061	0.000	-7992.742	69	47172	0.000
244.645	0.000	-7994.251	70	47172	0.000
4777.061	0.000	-7992.742	71	47172	0.000
4340.644	0.000	-7994.251	72	47172	0.000
5513.543	0.000	-4287.759	2	47173	0.000
1647.698	0.000	-7843.215	73	47173	0.000
5743.698	0.000	-7843.215	74	47173	0.000
3695.698	0.000	-7843.215	75	47173	0.000
6012.942	0.000	-5165.250	2	47174	0.000
1597.061	0.000	-7846.265	82	47174	0.000
5693.061	0.000	-7846.265	83	47174	0.000
3645.061	0.000	-7846.265	84	47174	0.000
3042.000	0.000	-785.000	0	30791	0.000
2220.000	0.000	-2263.000	1	30791	0.000
3765.817	0.000	-54.994	2	30791	0.000
2651.237	0.000	-3523.569	5	30791	0.000
4632.714	0.000	-3172.054	6	30791	0.000
3994.237	0.000	-3623.569	7	30791	0.000
3815.200	0.000	-5567.542	8	30791	0.000
2424.000	0.000	-5350.000	15	30791	0.000
6956.070	0.000	-3264.807	23	30791	0.000
4293.608	0.000	-6483.604	24	30791	0.000
5073.808	0.000	-4870.645	25	30791	0.000
4162.583	0.000	-5204.180	26	30791	0.000
4068.392	0.000	-7220.728	27	30791	0.000
7747.664	0.000	-8149.422	44	30791	0.000
2488.852	0.000	-1207.569	2	47176	0.000
4547.027	0.000	-1238.569	6	47176	0.000
5227.237	0.000	-1275.145	7	47176	0.000
4085.917	0.000	-481.712	12	47176	0.000
5452.237	0.000	-1026.569	16	47176	0.000
5155.434	0.000	-3410.796	23	47176	0.000
4548.018	0.000	-946.042	24	47176	0.000
2937.105	0.000	-769.387	26	47176	0.000
5151.747	0.000	-3977.737	27	47176	0.000
4530.378	0.000	-4079.761	28	47176	0.000
7287.472	0.000	-4232.068	29	47176	0.000
6612.950	0.000	-6798.177	36	47176	0.000
6934.640	0.000	-5885.348	37	47176	0.000
6964.996	0.000	-4689.481	38	47176	0.000
7661.509	0.000	-6557.270	39	47176	0.000
7177.385	0.000	-2614.794	40	47176	0.000
6717.238	0.000	-4966.864	41	47176	0.000
7583.123	0.000	-36.880	43	47176	0.000
3033.683	0.000	-7398.186	47	47176	0.000
3032.360	0.000	-6901.832	48	47176	0.000
5083.107	0.000	-7636.737	49	47176	0.000
4151.167	0.000	-7070.770	50	47176	0.000
2108.136	0.000	-7857.428	123	47176	0.000
60.136	0.000	-7857.428	124	47176	0.000
4156.136	0.000	-7857.428	125	47176	0.000
3690.000	0.000	-4315.000	0	14410	0.000
3355.569	0.000	-2093.883	0	14411	0.000
3505.457	0.000	-3062.695	1	14411	0.000
3940.190	0.000	-2595.000	2	14411	0.000
3648.328	0.000	-3257.931	0	14412	0.000
3643.246	0.000	-463.120	1	14412	0.000
3197.402	0.000	-1949.020	2	14412	0.000
3786.473	0.000	-1559.020	3	14412	0.000
4153.968	0.000	-3336.905	7	14412	0.000
5132.188	0.000	-315.678	9	14412	0.000
3199.056	0.000	-4036.681	11	14412	0.000
4047.497	0.000	-2666.375	0	14413	0.000
3515.200	0.000	-1752.079	1	14413	0.000
3510.002	0.000	-3398.850	4	14413	0.000
4156.370	0.000	-2177.860	5	14413	0.000
5145.973	0.000	-235.128	6	14413	0.000
4182.495	0.000	-1495.396	7	14413	0.000
4141.526	0.000	-3804.382	9	14413	0.000
3503.453	0.000	-370.229	10	14413	0.000
7166.220	0.000	-3803.411	13	14413	0.000
4151.532	0.000	-6686.546	14	14413	0.000
4268.193	0.000	-2493.663	0	14414	0.000
4680.807	0.000	-2431.162	1	14414	0.000
4273.915	0.000	-2669.449	3	14414	0.000
4268.193	0.000	-2493.663	4	14414	0.000
4164.000	0.000	-4072.707	7	14414	0.000
3509.987	0.000	-1589.909	9	14414	0.000
3168.195	0.000	-4403.900	11	14414	0.000
3047.164	0.000	-2915.380	12	14414	0.000
3513.820	0.000	-1101.457	13	14414	0.000
3121.355	0.000	-5140.555	14	14414	0.000
3370.027	0.000	-3076.673	15	14414	0.000
3762.677	0.000	-316.669	16	14414	0.000
5145.999	0.000	-73.526	17	14414	0.000
6646.859	0.000	-3813.099	18	14414	0.000
6907.267	0.000	-3413.553	21	14414	0.000
3207.563	0.000	-3888.900	23	14414	0.000
4020.536	0.000	-6600.980	24	14414	0.000
5241.247	0.000	-3813.099	29	14414	0.000
4659.871	0.000	-2259.761	0	14415	0.000
4495.616	0.000	-2507.533	1	14415	0.000
3330.000	0.000	-2995.885	2	14415	0.000
3488.983	0.000	-530.511	6	14415	0.000
5125.332	0.000	-407.526	7	14415	0.000
3178.058	0.000	-1670.391	8	14415	0.000
2779.625	0.000	-2109.103	9	14415	0.000
3193.325	0.000	-3630.314	13	14415	0.000
4648.531	0.000	-2588.326	0	14416	0.000
4248.502	0.000	-2013.073	2	14416	0.000
5313.240	0.000	-232.513	4	14416	0.000
3195.225	0.000	-1473.693	5	14416	0.000
3640.550	0.000	-3151.654	0	14417	0.000
3939.355	0.000	-2087.850	1	14417	0.000
3320.576	0.000	-1927.748	2	14417	0.000
4369.651	0.000	-2425.517	1	14418	0.000
4466.324	0.000	-2660.800	2	14418	0.000
4928.140	0.000	-3798.894	3	14418	0.000
4631.510	0.000	-3070.894	4	14418	0.000
4267.333	0.000	-1843.902	8	14418	0.000
3034.247	0.000	-3233.247	9	14418	0.000
4163.890	0.000	-3916.936	10	14418	0.000
3512.435	0.000	-937.792	12	14418	0.000
3489.131	0.000	-234.415	13	14418	0.000
3878.484	0.000	-313.166	14	14418	0.000
2935.632	0.000	-2057.640	15	14418	0.000
3637.781	0.000	-1413.367	16	14418	0.000
4139.443	0.000	-6390.529	17	14418	0.000
7326.538	0.000	-3806.893	19	14418	0.000
6828.099	0.000	-3317.134	20	14418	0.000
3117.923	0.000	-5303.349	22	14418	0.000
4257.760	0.000	-6679.806	23	14418	0.000
3124.516	0.000	-5022.691	24	14418	0.000
4135.000	0.000	-3557.000	0	30803	0.000
5439.566	0.000	-4225.422	2	30803	0.000
5419.000	0.000	-1351.000	3	30803	0.000
3036.000	0.000	-1078.000	4	30803	0.000
4151.969	0.000	-4978.460	7	30803	0.000
4765.449	0.000	-2434.166	8	30803	0.000
4087.984	0.000	-1011.552	9	30803	0.000
4144.990	0.000	-5593.456	11	30803	0.000
2110.000	0.000	-5437.000	13	30803	0.000
5157.034	0.000	-4556.634	15	30803	0.000
7493.907	0.000	-981.722	17	30803	0.000
7270.411	0.000	-4062.847	20	30803	0.000
7123.560	0.000	-4788.606	21	30803	0.000
4022.275	0.000	-6168.776	22	30803	0.000
3875.172	0.000	-6825.694	23	30803	0.000
4138.287	0.000	-5874.171	24	30803	0.000
4067.434	0.000	-6908.095	25	30803	0.000
3624.193	0.000	-783.767	1	47188	0.000
2038.374	0.000	-3183.423	10	47188	0.000
3127.430	0.000	-199.607	12	47188	0.000
3439.596	0.000	-5582.509	15	47188	0.000
6944.264	0.000	-6879.403	19	47188	0.000
7281.331	0.000	-5811.781	20	47188	0.000
7723.706	0.000	-6793.160	21	47188	0.000
7646.703	0.000	-4869.188	22	47188	0.000
7247.576	0.000	-2656.595	23	47188	0.000
7309.887	0.000	-2331.729	24	47188	0.000
4080.094	0.000	-5915.594	31	47188	0.000
3026.257	0.000	-7203.637	32	47188	0.000
2501.342	0.000	-8008.402	137	47188	0.000
453.342	0.000	-8008.402	138	47188	0.000
4549.342	0.000	-8008.402	139	47188	0.000
3055.493	0.000	-1473.328	2	30805	0.000
4158.300	0.000	-4550.496	4	30805	0.000
2774.786	0.000	-1678.659	5	30805	0.000
3168.698	0.000	-4485.569	6	30805	0.000
5241.350	0.000	-1499.164	7	30805	0.000
2662.926	0.000	-2916.569	8	30805	0.000
7557.945	0.000	-3961.524	9	30805	0.000
5046.009	0.000	-2750.592	10	30805	0.000
4545.200	0.000	-773.569	11	30805	0.000
4463.494	0.000	-3800.569	14	30805	0.000
3047.307	0.000	-3812.145	15	30805	0.000
5257.178	0.000	-489.900	17	30805	0.000
6806.479	0.000	-3803.965	18	30805	0.000
7243.557	0.000	-4693.630	23	30805	0.000
4052.176	0.000	-6822.329	24	30805	0.000
3029.922	0.000	-6697.368	25	30805	0.000
4058.317	0.000	-5559.750	26	30805	0.000
8000.295	0.000	-5847.873	3	47190	0.000
8000.295	0.000	-3799.873	20	47190	0.000
2590.743	0.000	-7863.017	46	47190	0.000
542.743	0.000	-7863.017	47	47190	0.000
4638.743	0.000	-7863.017	48	47190	0.000
7881.814	0.000	-5156.151	3	47191	0.000
7881.814	0.000	-3108.151	17	47191	0.000
8057.491	0.000	-4628.884	2	47192	0.000
8057.491	0.000	-2580.884	17	47192	0.000
2009.133	0.000	-8151.272	35	47192	0.000
6105.133	0.000	-8151.272	36	47192	0.000
4057.133	0.000	-8151.272	37	47192	0.000
1974.980	0.000	-3187.006	12	47193	0.000
5006.598	0.000	-1025.002	13	47193	0.000
5368.598	0.000	-1504.734	15	47193	0.000
4087.493	0.000	-944.653	17	47193	0.000
3303.647	0.000	-66.724	18	47193	0.000
7654.990	0.000	-484.363	24	47193	0.000
6310.578	0.000	-8023.345	27	47193	0.000
7232.392	0.000	-5274.687	28	47193	0.000
7663.785	0.000	-5556.885	29	47193	0.000
7512.695	0.000	-4683.031	30	47193	0.000
6733.199	0.000	-4743.505	31	47193	0.000
7498.583	0.000	-1191.178	32	47193	0.000
3149.698	0.000	-6679.503	53	47193	0.000
5100.041	0.000	-6471.748	54	47193	0.000
5087.981	0.000	-6046.613	55	47193	0.000
4595.109	0.000	-5592.606	56	47193	0.000
3789.537	0.000	-6677.816	57	47193	0.000
2105.361	0.000	-6798.164	68	47193	0.000
7724.313	0.000	-7931.191	80	47193	0.000
7855.918	0.000	-17.611	81	47193	0.000
2845.880	0.000	-7858.293	148	47193	0.000
797.880	0.000	-7858.293	149	47193	0.000
4893.880	0.000	-7858.293	150	47193	0.000
4542.932	0.000	-3916.188	7	47194	0.000
6026.140	0.000	-5400.635	13	47194	0.000
7721.570	0.000	-6301.443	14	47194	0.000
7650.733	0.000	-5265.990	15	47194	0.000
6694.200	0.000	-5418.285	16	47194	0.000
7529.985	0.000	-2802.459	17	47194	0.000
7479.831	0.000	-5944.085	20	47194	0.000
2098.689	0.000	-6912.590	30	47194	0.000
1788.849	0.000	-7822.593	60	47194	0.000
5884.849	0.000	-7822.593	61	47194	0.000
3836.849	0.000	-7822.593	62	47194	0.000
2605.155	0.000	-7991.286	67	47195	0.000
557.155	0.000	-7991.286	68	47195	0.000
4653.155	0.000	-7991.286	69	47195	0.000
1509.072	0.000	-7998.560	70	47195	0.000
5605.071	0.000	-7998.560	71	47195	0.000
3557.071	0.000	-7998.560	72	47195	0.000
7994.812	0.000	-5232.851	2	47196	0.000
7994.812	0.000	-3184.851	22	47196	0.000
2662.243	0.000	-7991.286	68	47196	0.000
614.243	0.000	-7991.286	69	47196	0.000
4710.243	0.000	-7991.286	70	47196	0.000
1542.915	0.000	-7998.560	70	47197	0.000
5638.915	0.000	-7998.560	71	47197	0.000
3590.915	0.000	-7998.560	72	47197	0.000
7730.221	0.000	-4141.888	1	47198	0.000
7734.518	0.000	-5330.548	2	47198	0.000
8061.222	0.000	-4761.391	3	47198	0.000
5169.059	0.000	-7180.664	8	47198	0.000
7734.518	0.000	-3282.548	13	47198	0.000
